,Unnamed: 0,tconst,titleType,primaryTitle,originalTitle,isAdult,startYear,runtimeMinutes,genres,staffExperience,writersExperience,directorsExperience,budget,revenue,viewCount,likeCount,dislikeCount,commentCount
1924,2552948,tt1291584,movie,Warrior,Warrior,0,2011.0,140.0,"Action,Drama,Sport",39,11,4,25000000,23057115,0,0,0,0
1925,2555476,tt1294213,movie,Solitary Man,Solitary Man,0,2009.0,90.0,"Comedy,Drama,Romance",37,4,8,15000000,5024782,0,0,0,0
1926,2555901,tt1294688,movie,Last Night,Last Night,0,2010.0,93.0,"Drama,Romance",40,4,4,7000000,7644937,0,0,0,0
1927,2559003,tt1297919,movie,Blitz,Blitz,0,2011.0,97.0,"Action,Crime,Thriller",40,8,4,15774948,741875,0,0,0,0
1928,2559696,tt1298649,movie,The Watch,The Watch,0,2012.0,102.0,"Comedy,Sci-Fi",40,12,4,68000000,68267862,0,0,0,0
1929,2559697,tt1298650,movie,Pirates of the Caribbean: On Stranger Tides,Pirates of the Caribbean: On Stranger Tides,0,2011.0,137.0,"Action,Adventure,Fantasy",40,20,4,380000000,1021683000,0,0,0,0
1930,2559751,tt1298713,movie,Passengers,Passengers,0,2009.0,82.0,Drama,36,4,4,25000000,2000000,0,0,0,0
1931,2561831,tt1300851,movie,The Boondock Saints II: All Saints Day,The Boondock Saints II: All Saints Day,0,2009.0,118.0,"Action,Crime,Thriller",39,7,4,8000000,10629321,0,0,0,0
1932,2562941,tt1302011,movie,Kung Fu Panda 2,Kung Fu Panda 2,0,2011.0,90.0,"Action,Adventure,Animation",40,16,4,150000000,665692281,0,0,0,0
1933,2562995,tt1302067,movie,Yogi Bear,Yogi Bear,0,2010.0,81.0,"Adventure,Animation,Comedy",40,20,4,80000000,201584141,0,0,0,0
1934,2564684,tt1303828,movie,Defendor,Defendor,0,2009.0,101.0,"Comedy,Crime,Drama",40,4,4,3500000,44462,0,0,0,0
1935,2566348,tt1305583,movie,Our Family Wedding,Our Family Wedding,0,2010.0,103.0,"Comedy,Romance",40,12,4,14000000,21409028,0,0,0,0
1936,2566354,tt1305591,movie,Mars Needs Moms,Mars Needs Moms,0,2011.0,88.0,"Action,Adventure,Animation",39,11,4,150000000,38992758,0,0,0,0
1937,2567696,tt1306980,movie,50/50,50/50,0,2011.0,100.0,"Comedy,Drama,Romance",39,4,4,8000000,39187783,0,0,0,0
1938,2567780,tt1307068,movie,Seeking a Friend for the End of the World,Seeking a Friend for the End of the World,0,2012.0,101.0,"Adventure,Comedy,Drama",40,4,4,10000000,9636289,0,0,0,0
1939,2569363,tt1308729,movie,Bullet to the Head,Bullet to the Head,0,2012.0,92.0,"Action,Crime,Thriller",37,9,4,55000000,9489829,0,0,0,0
1940,2571581,tt1311067,movie,Halloween II,Halloween II,0,2009.0,105.0,Horror,40,4,4,17500000,64955285,0,0,0,0
1941,2571595,tt1311082,movie,The Pit and the Pendulum,The Pit and the Pendulum,0,2009.0,87.0,"Horror,Thriller",40,8,4,2200000,2000000,0,0,0,0
1942,2573504,tt1313092,movie,Animal Kingdom,Animal Kingdom,0,2010.0,113.0,"Crime,Drama",40,4,4,5000000,1000000,0,0,0,0
1943,2573522,tt1313113,movie,The Firm,The Firm,0,2009.0,90.0,"Comedy,Drama,Mystery",40,8,4,42000000,270248367,0,0,0,0
1944,2574993,tt1314655,movie,Devil,Devil,0,2010.0,80.0,"Horror,Mystery,Thriller",40,8,4,10000000,33583175,0,0,0,0
1945,2578660,tt1318514,movie,Rise of the Planet of the Apes,Rise of the Planet of the Apes,0,2011.0,105.0,"Action,Drama,Sci-Fi",40,12,4,93000000,482860185,0,0,0,0
1946,2579676,tt1319569,movie,Home,Home,0,2008.0,98.0,Drama,38,24,4,135000000,368871007,0,0,0,0
1947,2580319,tt1320244,movie,The Last Exorcism,The Last Exorcism,0,2010.0,87.0,"Horror,Mystery,Thriller",40,8,4,1800000,67738090,0,0,0,0
1948,2580328,tt1320253,movie,The Expendables,The Expendables,0,2010.0,103.0,"Action,Adventure,Thriller",40,8,4,80000000,274470394,0,0,0,0
1949,2580334,tt1320261,movie,Gulliver's Travels,Gulliver's Travels,0,2010.0,85.0,"Adventure,Comedy,Family",40,12,4,140000000,237382724,0,0,0,0
1950,2581507,tt1321509,movie,Death at a Funeral,Death at a Funeral,0,2010.0,92.0,Comedy,40,4,4,30000000,49050932,0,0,0,0
1951,2581509,tt1321511,movie,Oldboy,Oldboy,0,2013.0,104.0,"Action,Drama,Mystery",38,10,4,30000000,4861022,0,0,0,0
1952,2581838,tt1321860,movie,The Beaver,The Beaver,0,2011.0,91.0,Drama,40,4,4,21000000,970816,0,0,0,0
1953,2581844,tt1321870,movie,Gangster Squad,Gangster Squad,0,2013.0,113.0,"Action,Crime,Drama",34,5,1,60000000,105200903,0,0,0,0
1954,2582227,tt1322269,movie,August: Osage County,August: Osage County,0,2013.0,121.0,"Comedy,Drama",38,4,4,25000000,74188937,0,0,0,0
1955,2582268,tt1322312,movie,Going the Distance,Going the Distance,0,2010.0,102.0,"Comedy,Romance",40,4,4,32000000,42045846,0,0,0,0
1956,2582970,tt1323045,movie,Frozen,Frozen,0,2010.0,93.0,"Adventure,Drama,Thriller",40,4,4,150000000,1277284869,0,0,0,0
1957,2583495,tt1323594,movie,Despicable Me,Despicable Me,0,2010.0,95.0,"Animation,Comedy,Family",40,12,8,69000000,543513985,0,0,0,0
1958,2584819,tt1324999,movie,The Twilight Saga: Breaking Dawn - Part 1,The Twilight Saga: Breaking Dawn - Part 1,0,2011.0,117.0,"Adventure,Drama,Fantasy",40,8,4,110000000,712171856,0,0,0,0
1959,2584823,tt1325004,movie,The Twilight Saga: Eclipse,The Twilight Saga: Eclipse,0,2010.0,124.0,"Adventure,Drama,Fantasy",40,8,4,68000000,698491347,0,0,0,0
1960,2586877,tt1327194,movie,The Lucky One,The Lucky One,0,2012.0,101.0,"Drama,Mystery,Romance",40,8,4,25000000,99357138,0,0,0,0
1961,2587389,tt1327773,movie,Lee Daniels' The Butler,The Butler,0,2013.0,132.0,"Biography,Drama",40,8,4,25000000,115922175,0,0,0,0
1962,2590519,tt1331062,movie,Oblivion,Oblivion,0,2006.0,78.0,Drama,19,0,4,120000000,286168572,0,0,0,0
1963,2590521,tt1331064,movie,Paper Heart,Paper Heart,0,2009.0,88.0,"Comedy,Drama,Romance",33,8,4,1000000,1296971,0,0,0,0
1964,2592502,tt1333125,movie,Movie 43,Movie 43,0,2013.0,94.0,Comedy,40,70,52,6000000,32438988,0,0,0,0
1965,2593547,tt1334260,movie,Never Let Me Go,Never Let Me Go,0,2010.0,103.0,"Drama,Romance,Sci-Fi",40,8,4,15000000,9455232,0,0,0,0
1966,2593786,tt1334512,movie,Arthur,Arthur,0,2011.0,110.0,"Comedy,Romance",40,8,4,47000000,141197079,0,0,0,0
1967,2593789,tt1334515,movie,Bad Company,Bad Company,0,2010.0,87.0,Thriller,39,8,4,70000000,65977295,0,0,0,0
1968,2593790,tt1334519,movie,Brothers,Brothers,0,2008.0,116.0,Drama,36,5,4,26000000,43318349,0,0,0,0
1969,2595191,tt1335975,movie,47 Ronin,47 Ronin,0,2013.0,128.0,"Action,Drama,Fantasy",40,12,4,175000000,150962475,0,0,0,0
1970,2595217,tt1336006,movie,The Revenant,The Revenant,0,2009.0,117.0,"Comedy,Fantasy,Horror",24,3,3,135000000,532950503,0,0,0,0
1971,2595781,tt1336608,movie,Rock of Ages,Rock of Ages,0,2012.0,123.0,"Comedy,Drama,Musical",40,12,4,75000000,59418613,0,0,0,0
1972,2596316,tt1337173,movie,Valentine's Day,Valentine's Day,0,2008.0,56.0,"Comedy,Thriller",28,4,4,52000000,216485654,0,0,0,0
1973,2596761,tt1337626,movie,Hamlet,Hamlet,0,2009.0,77.0,Drama,40,4,4,2000000,22279200,0,0,0,0
1974,2599218,tt1340138,movie,Terminator Genisys,Terminator Genisys,0,2015.0,126.0,"Action,Adventure,Sci-Fi",40,16,4,155000000,440603537,0,0,0,0
1975,2599653,tt1340586,movie,Jack and Jill,Jack and Jill,0,2003.0,97.0,"Horror,Romance",22,6,2,79000000,149673788,0,0,0,0
1976,2600216,tt1341167,movie,Four Lions,Four Lions,0,2010.0,97.0,"Comedy,Crime,Drama",40,16,4,967686,4270000,0,0,0,0
1977,2600235,tt1341188,movie,How Do You Know,How Do You Know,0,2010.0,121.0,"Comedy,Drama,Romance",40,4,4,120000000,48668907,0,0,0,0
1978,2602057,tt1343092,movie,The Great Gatsby,The Great Gatsby,0,2013.0,143.0,"Drama,Romance",40,12,4,111500000,377573619,0,0,0,0
1979,2602630,tt1343727,movie,Dredd,Dredd,0,2012.0,95.0,"Action,Crime,Sci-Fi",40,12,4,50000000,41037742,0,0,0,0
1980,2604687,tt1345836,movie,The Dark Knight Rises,The Dark Knight Rises,0,2012.0,164.0,"Action,Adventure",40,16,4,250000000,1081041287,0,0,0,0
1981,2606107,tt1347323,movie,Deception,Deception,0,2008.0,58.0,Drama,20,4,8,25000000,17741298,0,0,0,0
1982,2606302,tt1347522,movie,Her,Her,0,2009.0,45.0,Drama,20,4,8,23000000,47351251,0,0,0,0
1983,2609191,tt1350546,movie,Redemption,Redemption,0,2011.0,97.0,"Adventure,Drama,Romance",30,4,4,20000000,8352885,0,0,0,0
1984,2609886,tt1351258,movie,Trapped,Trapped,0,2008.0,90.0,"Horror,Thriller",24,2,2,30000000,6916869,0,0,0,0
1985,2610291,tt1351685,movie,Jack the Giant Slayer,Jack the Giant Slayer,0,2013.0,114.0,"Adventure,Fantasy",40,16,4,195000000,197687603,0,0,0,0
1986,2611373,tt1352824,movie,Chloe,Chloe,0,2009.0,96.0,"Drama,Mystery,Romance",40,8,4,15000000,8459458,0,0,0,0
1987,2614070,tt1355630,movie,If I Stay,If I Stay,0,2014.0,107.0,"Drama,Fantasy,Music",39,8,4,11000000,78874843,0,0,0,0
1988,2614079,tt1355644,movie,Passengers,Passengers,0,2016.0,116.0,"Drama,Romance,Sci-Fi",39,3,4,25000000,2000000,0,0,0,0
1989,2614116,tt1355683,movie,Black Mass,Black Mass,0,2015.0,123.0,"Biography,Crime,Drama",39,15,4,53000000,99775678,0,0,0,0
1990,2619561,tt1361313,movie,The Extra Man,The Extra Man,0,2010.0,108.0,Comedy,40,12,8,7000000,453079,0,0,0,0
1991,2623154,tt1365050,movie,Beasts of No Nation,Beasts of No Nation,0,2015.0,137.0,"Drama,War",33,7,4,6000000,90777,0,0,0,0
1992,2624387,tt1366344,movie,The Sitter,The Sitter,0,2011.0,81.0,Comedy,40,8,4,25000000,34942188,0,0,0,0
1993,2624407,tt1366365,movie,The Cold Light of Day,The Cold Light of Day,0,2012.0,93.0,"Action,Adventure,Thriller",38,6,4,20000000,16863583,0,0,0,0
1994,2627658,tt1369706,movie,The Ward,The Ward,0,2010.0,89.0,"Horror,Mystery,Thriller",40,8,4,10000000,498974,0,0,0,0
1995,2629003,tt1371111,movie,Cloud Atlas,Cloud Atlas,0,2012.0,172.0,"Action,Drama,Mystery",40,20,12,102000000,130482868,0,0,0,0
1996,2629039,tt1371150,movie,This Is Where I Leave You,This Is Where I Leave You,0,2014.0,103.0,"Comedy,Drama",38,4,4,19800000,41296320,0,0,0,0
1997,2629049,tt1371160,movie,The Kid,The Kid,0,2010.0,111.0,Drama,37,9,4,65000000,69700000,0,0,0,0
1998,2630525,tt1372686,movie,Coriolanus,Coriolanus,0,2011.0,123.0,"Drama,Thriller,War",40,8,4,7700000,1072602,0,0,0,0
1999,2631225,tt1373405,movie,The Awakening,The Awakening,0,2010.0,83.0,"Horror,Thriller",40,8,4,4798235,209696,0,0,0,0
2000,2632645,tt1374840,movie,Blood Ties,Blood Ties,0,2009.0,93.0,"Crime,Horror,Mystery",24,8,4,25500000,2415472,0,0,0,0
2001,2632792,tt1374992,movie,Upside Down,Upside Down,0,2012.0,109.0,"Drama,Fantasy,Romance",40,12,4,60000000,8106475,0,0,0,0
2002,2633393,tt1375666,movie,Inception,Inception,0,2010.0,148.0,"Action,Adventure,Sci-Fi",40,4,4,160000000,825500000,0,0,0,0
2003,2633397,tt1375670,movie,Grown Ups,Grown Ups,0,2010.0,102.0,Comedy,40,8,4,80000000,271430189,0,0,0,0
2004,2633922,tt1376213,movie,The Adventurer: The Curse of the Midas Box,The Adventurer: The Curse of the Midas Box,0,2013.0,100.0,"Adventure,Family,Fantasy",38,12,2,25000000,6399,0,0,0,0
2005,2636778,tt1379177,movie,The Disappearance of Alice Creed,The Disappearance of Alice Creed,0,2009.0,100.0,"Crime,Thriller",35,4,4,800000,867714,0,0,0,0
2006,2643244,tt1385826,movie,The Adjustment Bureau,The Adjustment Bureau,0,2011.0,106.0,"Romance,Sci-Fi,Thriller",38,8,4,50200000,127869379,0,0,0,0
2007,2643284,tt1385867,movie,Cop Out,Cop Out,0,2010.0,107.0,"Action,Comedy,Crime",40,8,4,30000000,55583804,0,0,0,0
2008,2643975,tt1386588,movie,The Other Guys,The Other Guys,0,2010.0,107.0,"Action,Comedy,Crime",40,8,4,100000000,170432927,0,0,0,0
2009,2644083,tt1386703,movie,Total Recall,Total Recall,0,2012.0,118.0,"Action,Adventure,Sci-Fi",40,24,4,190000000,460119995,0,0,0,0
2010,2646447,tt1389137,movie,We Bought a Zoo,We Bought a Zoo,0,2011.0,124.0,"Comedy,Drama,Family",38,10,4,50000000,120081841,0,0,0,0
2011,2647671,tt1390411,movie,In the Heart of the Sea,In the Heart of the Sea,0,2015.0,122.0,"Action,Adventure,Biography",40,16,4,100000000,93820758,0,0,0,0
2012,2647729,tt1390476,movie,Miss Julie,Miss Julie,0,2009.0,93.0,Drama,31,8,4,5500000,5000000,0,0,0,0
2013,2648370,tt1391137,movie,Why Did I Get Married Too?,Why Did I Get Married Too?,0,2010.0,121.0,"Comedy,Drama,Romance",36,4,4,20000000,60072596,0,0,0,0
2014,2649388,tt1392170,movie,The Hunger Games,The Hunger Games,0,2012.0,142.0,"Action,Adventure,Sci-Fi",40,12,4,75000000,691210692,0,0,0,0
2015,2649408,tt1392190,movie,Mad Max: Fury Road,Mad Max: Fury Road,0,2015.0,120.0,"Action,Adventure,Sci-Fi",40,12,4,150000000,378436354,0,0,0,0
2016,2649415,tt1392197,movie,Marmaduke,Marmaduke,0,2010.0,99.0,"Comedy,Family",37,13,4,50000000,83761844,0,0,0,0
2017,2649431,tt1392214,movie,Prisoners,Prisoners,0,2013.0,153.0,"Crime,Drama,Mystery",40,4,4,46000000,122126687,0,0,0,0
2018,2653292,tt1396208,movie,Action Replayy,Action Replayy,0,2010.0,129.0,"Comedy,Romance,Sci-Fi",40,16,4,10000000,5000000,0,0,0,0
2019,2653299,tt1396218,movie,Mr. Popper's Penguins,Mr. Popper's Penguins,0,2011.0,94.0,"Comedy,Family,Fantasy",34,14,4,55000000,187361754,0,0,0,0
2020,2653307,tt1396226,movie,Twice Born,Venuto al mondo,0,2012.0,127.0,"Drama,Romance,War",40,8,4,13000000,18295,0,0,0,0
2021,2654347,tt1397280,movie,Taken 2,Taken 2,0,2012.0,92.0,"Action,Thriller",40,8,4,45000000,376141306,0,0,0,0
2022,2654575,tt1397514,movie,Journey 2: The Mysterious Island,Journey 2: The Mysterious Island,0,2012.0,94.0,"Action,Adventure,Comedy",40,16,4,79000000,355692760,0,0,0,0
2023,2655448,tt1398426,movie,Straight Outta Compton,Straight Outta Compton,0,2015.0,147.0,"Biography,Drama,History",40,16,4,28000000,201634991,0,0,0,0
2024,2656104,tt1399103,movie,Transformers: Dark of the Moon,Transformers: Dark of the Moon,0,2011.0,154.0,"Action,Adventure,Sci-Fi",40,4,4,195000000,1123746996,0,0,0,0
2025,2656306,tt1399310,movie,The Shadow,The Shadow,0,2009.0,90.0,Thriller,31,4,4,25000000,48063435,0,0,0,0
2026,2656659,tt1399683,movie,Winter's Bone,Winter's Bone,0,2010.0,100.0,"Drama,Mystery",39,12,4,2000000,13831503,0,0,0,0
2027,2658079,tt1401152,movie,Unknown,Unknown,0,2011.0,113.0,"Action,Mystery,Thriller",40,12,4,33700000,134124625,0,0,0,0
2028,2659379,tt1402488,movie,Happy Feet Two,Happy Feet Two,0,2011.0,100.0,"Adventure,Animation,Comedy",40,24,12,130000000,150406466,0,0,0,0
2029,2660052,tt1403177,movie,Hesher,Hesher,0,2010.0,106.0,"Comedy,Crime,Drama",36,10,4,7000000,382946,0,0,0,0
2030,2660686,tt1403865,movie,True Grit,True Grit,0,2010.0,110.0,"Drama,Western",40,12,8,38000000,266526927,0,0,0,0
2031,2660781,tt1403988,movie,The Romantics,The Romantics,0,2010.0,95.0,"Comedy,Drama,Romance",40,4,4,4500000,123820,0,0,0,0
2032,2660837,tt1404048,movie,Love,Love,0,2008.0,130.0,Romance,36,8,4,3500000,695269,0,0,0,0
2033,2661468,tt1404721,movie,Shattered,Shattered,0,2008.0,91.0,Thriller,28,2,2,22000000,11511031,0,0,0,0
2034,2664756,tt1408101,movie,Star Trek Into Darkness,Star Trek Into Darkness,0,2013.0,132.0,"Action,Adventure,Sci-Fi",40,16,4,190000000,467365246,0,0,0,0
2035,2664900,tt1408253,movie,Ride Along,Ride Along,0,2014.0,99.0,"Action,Comedy,Crime",40,16,4,25000000,153997819,0,0,0,0
2036,2665638,tt1409024,movie,Men in Black 3,Men in Black 3,0,2012.0,106.0,"Action,Adventure,Comedy",40,8,4,225000000,624026776,0,0,0,0
2037,2666865,tt1410295,movie,Beauty and the Beast,Beauty and the Beast,0,2010.0,90.0,"Drama,Fantasy,Romance",40,4,4,25000000,377350553,0,0,0,0
2038,2667792,tt1411238,movie,No Strings Attached,No Strings Attached,0,2011.0,108.0,"Comedy,Romance",40,8,4,25000000,147780440,0,0,0,0
2039,2667803,tt1411250,movie,Riddick,Riddick,0,2013.0,119.0,"Action,Adventure,Sci-Fi",40,12,4,38000000,98337295,0,0,0,0
2040,2668239,tt1411697,movie,The Hangover Part II,The Hangover Part II,0,2011.0,102.0,Comedy,40,20,4,80000000,254455986,0,0,0,0
2041,2668246,tt1411704,movie,Hop,Hop,0,2011.0,95.0,"Adventure,Animation,Comedy",40,12,4,63000000,183953723,0,0,0,0
2042,2668904,tt1412386,movie,The Best Exotic Marigold Hotel,The Best Exotic Marigold Hotel,0,2011.0,124.0,"Comedy,Drama,Romance",40,8,4,10000000,136836156,0,0,0,0
2043,2669967,tt1413495,movie,Paranoia,Paranoia,0,2013.0,106.0,"Drama,Thriller",40,12,4,35000000,13785015,0,0,0,0
2044,2670830,tt1414382,movie,You Again,You Again,0,2010.0,105.0,"Comedy,Romance",40,4,4,20000000,32005248,0,0,0,0
2045,2671684,tt1415283,movie,Nanny McPhee Returns,Nanny McPhee and the Big Bang,0,2010.0,109.0,"Comedy,Family,Fantasy",40,8,4,35000000,93246388,0,0,0,0
2046,2674663,tt1418377,movie,"I, Frankenstein","I, Frankenstein",0,2014.0,92.0,"Action,Fantasy,Sci-Fi",40,12,4,65000000,71154592,0,0,0,0
2047,2678292,tt1422136,movie,A Lonely Place to Die,A Lonely Place to Die,0,2011.0,99.0,"Crime,Thriller",40,8,4,4000000,25345000,0,0,0,0
2048,2678863,tt1422720,movie,Partner,Partner,0,2008.0,145.0,"Comedy,Drama",34,5,4,441892,1030375,0,0,0,0
2049,2679970,tt1423894,movie,Barney's Version,Barney's Version,0,2010.0,134.0,"Comedy,Drama",40,8,4,30000000,8454301,0,0,0,0
2050,2680067,tt1423995,movie,Stone,Stone,0,2010.0,105.0,"Drama,Thriller",37,4,1,22000000,9479718,0,0,0,0
2051,2680437,tt1424381,movie,Predators,Predators,0,2010.0,107.0,"Action,Adventure,Sci-Fi",40,16,4,40000000,126248813,0,0,0,0
2052,2681964,tt1425922,movie,Black Nativity,Black Nativity,0,2013.0,93.0,"Drama,Family,Music",40,8,4,17500000,7018189,0,0,0,0
2053,2682353,tt1426329,movie,Lovelace,Lovelace,0,2013.0,93.0,"Biography,Drama",40,4,8,10000000,1585582,0,0,0,0
2054,2684459,tt1428538,movie,Hansel & Gretel: Witch Hunters,Hansel & Gretel: Witch Hunters,0,2013.0,88.0,"Action,Fantasy,Horror",40,12,4,50000000,224803475,0,0,0,0
2055,2685999,tt1430132,movie,The Wolverine,The Wolverine,0,2013.0,126.0,"Action,Adventure,Sci-Fi",37,8,4,120000000,415440673,0,0,0,0
2056,2686468,tt1430612,movie,Brick Mansions,Brick Mansions,0,2014.0,90.0,"Action,Crime,Thriller",37,9,4,28000000,68896829,0,0,0,0
2057,2686471,tt1430615,movie,Big Miracle,Big Miracle,0,2012.0,107.0,"Biography,Drama,Family",31,9,4,40000000,24719215,0,0,0,0
2058,2686480,tt1430626,movie,The Pirates! Band of Misfits,The Pirates! In an Adventure with Scientists!,0,2012.0,88.0,"Adventure,Animation,Comedy",39,3,8,60000000,118338361,0,0,0,0
2059,2687008,tt1431181,movie,Another Year,Another Year,0,2010.0,129.0,"Comedy,Drama",40,4,4,8000000,18124262,0,0,0,0
2060,2687992,tt1432203,movie,Fury,Fury,0,2009.0,83.0,"Comedy,Music,Thriller",21,4,3,68000000,211817906,0,0,0,0
2061,2688890,tt1433108,movie,Faster,Faster,0,2010.0,98.0,"Action,Crime,Drama",36,8,4,24000000,23081726,0,0,0,0
2062,2688964,tt1433183,movie,Sleeper,Sleeper,0,2012.0,86.0,"Action,Horror",36,8,4,2000000,18344729,0,0,0,0
2063,2689578,tt1433811,movie,Disconnect,Disconnect,0,2012.0,115.0,"Drama,Thriller",40,4,4,10000000,3428048,0,0,0,0
2064,2689589,tt1433822,movie,The Apparition,The Apparition,0,2012.0,83.0,"Horror,Thriller",40,4,4,17000000,9627492,0,0,0,0
2065,2691708,tt1435979,movie,Awake,Awake,0,2003.0,60.0,Thriller,13,4,4,86000000,14373825,0,0,0,0
2066,2692043,tt1436336,movie,Boy,Boy,0,2009.0,80.0,"Drama,Romance",28,5,4,3,43,0,0,0,0
2067,2692260,tt1436559,movie,"Love, Wedding, Marriage","Love, Wedding, Marriage",0,2011.0,90.0,Comedy,40,8,4,1,1378,0,0,0,0
2068,2692263,tt1436562,movie,Rio,Rio,0,2011.0,96.0,"Adventure,Animation,Comedy",40,28,4,90000000,484635760,0,0,0,0
2069,2693823,tt1438176,movie,Fright Night,Fright Night,0,2011.0,106.0,"Comedy,Horror",40,8,4,26000000,49844474,0,0,0,0
2070,2693896,tt1438254,movie,Charlie St. Cloud,Charlie St. Cloud,0,2010.0,99.0,"Drama,Fantasy,Romance",39,11,4,44000000,48190704,0,0,0,0
2071,2695673,tt1440129,movie,Battleship,Battleship,0,2012.0,131.0,"Action,Adventure,Sci-Fi",40,8,4,209000000,303025485,0,0,0,0
2072,2695881,tt1440345,movie,This Must Be the Place,This Must Be the Place,0,2011.0,118.0,"Comedy,Drama",40,8,4,25000000,11790979,0,0,0,0
2073,2696253,tt1440728,movie,The American,The American,0,2010.0,105.0,"Crime,Drama,Thriller",40,8,4,20000000,65464324,0,0,0,0
2074,2696257,tt1440732,movie,Bel Ami,Bel Ami,0,2012.0,102.0,"Crime,Drama,History",39,8,7,9000000,8303261,0,0,0,0
2075,2696890,tt1441395,movie,Under the Skin,Under the Skin,0,2013.0,108.0,"Drama,Horror,Sci-Fi",29,12,4,13300000,5380251,0,0,0,0
2076,2697430,tt1441951,movie,Quartet,Quartet,0,2012.0,98.0,"Comedy,Drama",40,4,4,11000000,59520298,0,0,0,0
2077,2701556,tt1446192,movie,Rise of the Guardians,Rise of the Guardians,0,2012.0,97.0,"Action,Adventure,Animation",40,8,4,145000000,306941670,0,0,0,0
2078,2702067,tt1446714,movie,Prometheus,Prometheus,0,2012.0,124.0,"Adventure,Mystery,Sci-Fi",39,15,4,130000000,403170142,0,0,0,0
2079,2702810,tt1447480,movie,Bones,Bones,0,2010.0,88.0,Drama,33,2,2,10000000,7316658,0,0,0,0
2080,2703287,tt1447972,movie,StreetDance 3D,StreetDance 3D,0,2010.0,98.0,"Drama,Music,Romance",38,4,8,5773100,18144030,0,0,0,0
2081,2704058,tt1448755,movie,Killer Elite,Killer Elite,0,2011.0,116.0,"Action,Thriller",37,6,3,66000000,57777106,0,0,0,0
2082,2704568,tt1449283,movie,Winnie the Pooh,Winnie the Pooh,0,2011.0,63.0,"Adventure,Animation,Comedy",40,40,8,30000000,14460000,0,0,0,0
2083,2706889,tt1451635,movie,Stitches,Stitches,0,2009.0,90.0,Drama,30,2,2,100000,95000,0,0,0,0
2084,2707867,tt1452628,movie,Vanishing on 7th Street,Vanishing on 7th Street,0,2010.0,92.0,"Horror,Mystery,Thriller",40,4,4,10000000,1068682,0,0,0,0
2085,2708623,tt1453405,movie,Monsters University,Monsters University,0,2013.0,104.0,"Adventure,Animation,Comedy",40,12,4,200000000,743559607,0,0,0,0
2086,2709227,tt1454029,movie,The Help,The Help,0,2011.0,146.0,Drama,39,8,4,25000000,124272124,0,0,0,0
2087,2709661,tt1454468,movie,Gravity,Gravity,0,2013.0,91.0,"Drama,Sci-Fi,Thriller",40,8,4,105000000,716392705,0,0,0,0
2088,2709891,tt1454700,movie,American Jihadist,Truth,0,2017.0,80.0,"Drama,History,Thriller",28,4,8,9600000,2541554,0,0,0,0
2089,2712076,tt1456941,movie,"Tomorrow, When the War Began","Tomorrow, When the War Began",0,2010.0,103.0,"Action,Adventure,Drama",40,8,4,27000000,16504936,0,0,0,0
2090,2712097,tt1456965,movie,Vacation,Vacation,0,2005.0,126.0,Drama,28,3,4,31000000,104384188,0,0,0,0
2091,2712824,tt1457767,movie,The Conjuring,The Conjuring,0,2013.0,112.0,"Horror,Mystery,Thriller",39,8,4,13000000,318000141,0,0,0,0
2092,2713223,tt1458175,movie,The Next Three Days,The Next Three Days,0,2010.0,133.0,"Action,Crime,Drama",40,12,4,30000000,51148651,0,0,0,0
2093,2713762,tt1458730,movie,The Gentle Art of Making Friends,Brooklyn,0,2010.0,80.0,"Comedy,Crime",37,4,4,11000000,62076141,0,0,0,0
2094,2716983,tt1462041,movie,Dream House,Dream House,0,2011.0,84.0,"Drama,Mystery,Thriller",40,4,4,50000000,38502340,0,0,0,0
2095,2717679,tt1462758,movie,Buried,Buried,0,2010.0,95.0,"Drama,Mystery,Thriller",40,4,4,1987650,19152480,0,0,0,0
2096,2718660,tt1463774,movie,Falling Down,Falling Down,0,2010.0,124.0,"Action,Drama,Thriller",32,8,4,25000000,40903593,0,0,0,0
2097,2719052,tt1464174,movie,"Big Mommas: Like Father, Like Son","Big Mommas: Like Father, Like Son",0,2011.0,107.0,"Action,Comedy,Crime",40,12,4,32000000,83615414,0,0,0,0
2098,2719069,tt1464191,movie,Decoding Annie Parker,Decoding Annie Parker,0,2013.0,91.0,Drama,35,10,4,2000000,48390,0,0,0,0
